"Reference","Project_1","Project_2","Project_3","Sampling_Date","Latitude","Longitude","Zone","Grid","Stratum","effort","Species_record_id","NODCCODE","Scientificname","Commonname","Splittype","Splitlevel","Cells","Number"
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,6,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,2
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,7,"8835360102","Lutjanus griseus","Gray Snapper","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,8,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,9,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,44
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,10,"8835360102","Lutjanus griseus","Gray Snapper","."," .",NA,1
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,11,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,12,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,34
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,13,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,14,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,15,"8783010202","Opsanus beta","Gulf Toadfish","."," .",NA,2
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,16,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,10
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,17,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,18,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,19,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,20,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,2
"TBM2017040103","AM",". ",". ","2017-04-05",27.580433,-82.603316,"E",393,"S",1.4,21,"8858030202","Achirus lineatus","Lined Sole","."," .",NA,1
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,149
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,2,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,3
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,3,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,6
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,4,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,41
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,5,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,4
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,6,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,34
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,7,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,1
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,8,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2017040104","AM",". ",". ","2017-04-05",27.571133,-82.588783,"E",394,"A",1.4,9,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,2
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,1,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,1
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,2,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,3,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,1
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,4,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,5,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,2
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,6,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,1
"TBM2017040107","AM",". ",". ","2017-04-05",27.511533,-82.580966,"E",447,"S",1.4,7,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,2
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,288
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,3,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,4,"8860030201","Acanthostracion quadricornis","Scrawled Cowfish","."," .",NA,3
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,5,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,12
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,6,"8860030201","Acanthostracion quadricornis","Scrawled Cowfish","."," .",NA,2
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,7,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,6
"TBM2017040203","AM",". ",". ","2017-04-07",27.68975,-82.67585,"D",295,"A",1.4,8,"8820020102","Syngnathus floridae","Dusky Pipefish","."," .",NA,3
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,1,"8835360102","Lutjanus griseus","Gray Snapper","."," .",NA,3
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,377
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,3,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,73
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,4,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,2
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,5,"8839030301","Nicholsina usta","Emerald Parrotfish","."," .",NA,1
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,6,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,5
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,7,"8835360102","Lutjanus griseus","Gray Snapper","."," .",NA,2
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,8,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,9,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040205","AM",". ",". ","2017-04-07",27.710483,-82.727183,"D",273,"A",1.4,10,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,2
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,1,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,1
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,2,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,3,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,4,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,247
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,5,"8860030201","Acanthostracion quadricornis","Scrawled Cowfish","."," .",NA,1
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,6,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,6
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,7,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,8,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,3
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,9,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,10,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,1
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,11,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,1
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,12,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,13,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,2
"TBM2017040206","AM",". ",". ","2017-04-07",27.672116,-82.721133,"D",309,"A",1.4,14,"5509051202","Argopecten irradians","Bay Scallop","."," .",NA,1
"TBM2017040207","AM",". ",". ","2017-04-07",27.6729,-82.722433,"D",309,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017040207","AM",". ",". ","2017-04-07",27.6729,-82.722433,"D",309,"S",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,304
"TBM2017040207","AM",". ",". ","2017-04-07",27.6729,-82.722433,"D",309,"S",1.4,3,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,3
"TBM2017040207","AM",". ",". ","2017-04-07",27.6729,-82.722433,"D",309,"S",1.4,4,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,7
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,1,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,3
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,2,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,4
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,3,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,3
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,4,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,1
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,5,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,26
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,6,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,7,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,225
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,8,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,9,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,4
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,10,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,4
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,11,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,2
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,12,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,1
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,13,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,14,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,15,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,2
"TBM2017040208","AM",". ",". ","2017-04-07",27.6532,-82.7176,"D",327,"S",1.4,16,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,2
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,1,"8777180202","Ariopsis felis","Hardhead Catfish","."," .",NA,5
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,2,"8713050105","Hypanus sabinus","Atlantic Stingray","."," .",NA,1
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,3,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,4,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,1
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,5,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,6,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2017040401","AM",". ",". ","2017-04-18",27.844816,-82.398066,"C",149,"B",1.4,7,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2017040404","AM",". ",". ","2017-04-18",27.864116,-82.435666,"C",133,"S",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040404","AM",". ",". ","2017-04-18",27.864116,-82.435666,"C",133,"S",1.4,2,"8805030201","Membras martinica","Rough Silverside","."," .",NA,2
"TBM2017040404","AM",". ",". ","2017-04-18",27.864116,-82.435666,"C",133,"S",1.4,3,"8836010101","Mugil cephalus","Striped Mullet","."," .",NA,1
"TBM2017040404","AM",". ",". ","2017-04-18",27.864116,-82.435666,"C",133,"S",1.4,4,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,1
"TBM2017040407","AM",". ",". ","2017-04-18",27.886366,-82.4132,"C",109,"B",1.4,1,"8835440603","Menticirrhus saxatilis","Northern Kingfish","."," .",NA,1
"TBM2017040501","AJ","AM",". ","2017-04-10",27.85395,-82.476883,"C",131,"B",1.4,1,"8713050105","Hypanus sabinus","Atlantic Stingray","."," .",NA,2
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,196
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,3,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,4,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,5
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,5,"8820020201","Hippocampus erectus","Lined Seahorse","."," .",NA,1
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,6,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,7,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,2
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,8,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,2
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,9,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,7
"TBM2017040503","AM",". ",". ","2017-04-10",27.822016,-82.47085,"C",163,"A",1.4,10,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,1
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,256
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,2,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,13
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,3,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,10
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,4,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,5
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,5,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,2
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,6,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,7
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,7,"8820020102","Syngnathus floridae","Dusky Pipefish","."," .",NA,2
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,8,"8860020703","Stephanolepis hispida","Planehead Filefish","."," .",NA,1
"TBM2017040504","AJ","AM",". ","2017-04-10",27.820116,-82.494166,"C",162,"A",1.4,9,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,1
"TBM2017040506","AM",". ",". ","2017-04-10",27.8227,-82.4883,"C",162,"S",1.4,1,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,3
"TBM2017040506","AM",". ",". ","2017-04-10",27.8227,-82.4883,"C",162,"S",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,4
"TBM2017040506","AM",". ",". ","2017-04-10",27.8227,-82.4883,"C",162,"S",1.4,3,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,3
"TBM2017040506","AM",". ",". ","2017-04-10",27.8227,-82.4883,"C",162,"S",1.4,4,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,3
"TBM2017040506","AM",". ",". ","2017-04-10",27.8227,-82.4883,"C",162,"S",1.4,5,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,25
"TBM2017040506","AM",". ",". ","2017-04-10",27.8227,-82.4883,"C",162,"S",1.4,6,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017040701","AM",". ",". ","2017-04-06",27.802316,-82.617716,"B",173,"B",1.4,1,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017040701","AM",". ",". ","2017-04-06",27.802316,-82.617716,"B",173,"B",1.4,2,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,975
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,2,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,3,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,4,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,5,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,2
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,6,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,1
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,7,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,4
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,8,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,1
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,9,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,5
"TBM2017040702","AM",". ",". ","2017-04-06",27.83685,-82.605666,"B",138,"S",1.4,10,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,1
"TBM2017040703","AM",". ",". ","2017-04-06",27.847933,-82.612533,"B",138,"A",1.4,1,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,1
"TBM2017040703","AM",". ",". ","2017-04-06",27.847933,-82.612533,"B",138,"A",1.4,2,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,2
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,12
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,3,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,4,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,152
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,5,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,6,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,7,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,1
"TBM2017040706","AM",". ",". ","2017-04-06",27.847366,-82.5541,"B",141,"S",1.4,8,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017040707","AM",". ",". ","2017-04-06",27.865166,-82.566633,"B",128,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,104
"TBM2017040707","AM",". ",". ","2017-04-06",27.865166,-82.566633,"B",128,"A",1.4,2,"8860020703","Stephanolepis hispida","Planehead Filefish","."," .",NA,1
"TBM2017040707","AM",". ",". ","2017-04-06",27.865166,-82.566633,"B",128,"A",1.4,3,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,2
"TBM2017040802","AM",". ",". ","2017-04-20",27.827216,-82.523883,"B",160,"B",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,294
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,2,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,1
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,3,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,4,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,5,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,2
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,6,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,7,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,2
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,8,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,9,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,12
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,10,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,11,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,5
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,12,"8857050302","Paralichthys albigutta","Gulf Flounder","."," .",NA,1
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,13,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,54
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,14,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,15,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,11
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,16,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,6
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,17,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,4
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,18,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,1
